품목일련번호,품목명,업소일련번호,업소명,성상,큰제품이미지,표시앞,표시뒤,의약품제형,색상앞,색상뒤,분할선앞,분할선뒤,크기장축,크기단축,크기두께,이미지생성일자(약학정보원),분류번호,분류명,전문일반구분,품목허가일자,제형코드명,표기내용앞,표기내용뒤,표기이미지앞,표기이미지뒤,표기코드앞,표기코드뒤,변경일자,사업자번호,품목영문명,보험코드,표준코드
200903247,센타민플러스연질캡슐,19840009,(주)알피바이오,주황색의내용물을포함한갈색의장방형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426416757400155,RPSTM,-,장방형,갈색,-,-,-,24.2,7.8,7.8,20090721,3190,기타의비타민제,일반의약품,20090512,연질캡슐제|현탁상,-,-,-,-,-,-,-,3048511124,-,-,8806616026401|8806616026418
200903378,헤모퀸골드캡슐,19570018,경남제약(주),갈색의분말이충진된상·하부적갈색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pc8bb3CKz6,KNHQ,-,장방형,갈색,갈색,-,-,18.58,6.69,6.69,20120427,3220,무기질제제,일반의약품,20090518,경질캡슐제|산제,-,-,-,-,-,-,-,1348142258,HemoqueenGoldCap.,-,8806476017304|8806476017311|8806476017328|8806476017335
200903392,제로민연질캡슐(디펜히드라민염산염),19890010,한솔신약(주),무색내지연한청록색의투명한액상의내용물을함유한연청록색의볼록한타원형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426416757400164,제로민,-,타원형,청록|투명,-,-,-,13,9,9,20100518,1120,최면진정제,일반의약품,20090519,연질캡슐제|액상,-,-,-,-,-,-,20220623,3038114421,JerominSoftCapsule,-,8806458027802|8806458027819
200903395,비나코연질캡슐,19890010,한솔신약(주),미황내지연한청색의투명한액상내용물이든청색의투명한장방형의연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426416757400167,비나코,-,장방형,파랑|투명,-,-,-,25,8,8,20100129,1140,해열.진통.소염제,일반의약품,20090519,연질캡슐제|액상,-,-,-,-,-,-,-,3038114421,-,-,8806458016103|8806458016110
200903409,리피다운캡슐120밀리그램(오르리스타트),19570027,한미약품(주),흰색내지연한노란색의펠렛이든청록색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706772283900057,HanmiLipidown120,-,장방형,파랑,파랑,-,-,18.5,6.2,6.2,20090528,3990,따로분류되지않는대사성의약품,전문의약품,20090519,경질캡슐제|과립제,-,-,-,-,-,-,20221114,1248700613,LipidownCap.120mg,-,8806435047007|8806435047014|8806435047021|8806435047038
200903482,릴리펜덱시연질캡슐(덱시부프로펜),19550015,(주)동구바이오제약,무색내지연한녹색의투명한액상내용물을함유한녹색의장방형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031002845800195,DCD,-,타원형,초록,-,-,-,20.5,7.8,7.8,20121018,1140,해열.진통.소염제,일반의약품,20090521,연질캡슐제|액상,-,-,-,-,-,-,20260114,1248533615,RelipenDexySoftCapsule,657304630,8806573046306|8806573046313|8806573046320
200903579,카이로정,19890010,한솔신약(주),흰색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NNuh6mJov1,T32,분할선,장방형,하양,-,-,-,17.3,7.8,5.7,20100210,1240,진경제,일반의약품,20090525,필름코팅정,-,-,-,-,-,-,20251110,3038114421,CairoTablet,-,8806458028205|8806458028212
200903580,덴탈에프정(옥수수불검화정량추출물),19890010,한솔신약(주),주황색의원형당의정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661648918900142,T-32,-,원형,주황,-,-,-,11,11,4,20100713,2310,치과구강용약,일반의약품,20090525,당의정,-,-,-,-,-,-,-,3038114421,-,-,8806458017308|8806458017315
200903585,마이에신캡슐(은교산),19890010,한솔신약(주),갈색의분말이충진된상부갈색|하부백색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706772284000000,마이에신마이에신,-,장방형,갈색,하양,-,-,21,8,8,20100202,1140,해열.진통.소염제,일반의약품,20090525,경질캡슐제|산제,-,-,-,-,-,-,-,3038114421,-,-,8806458028809|8806458028816
200901403,미카몰정,19890010,한솔신약(주),흰색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426411393800116,T23,MT,장방형,하양,-,-,-,17,8,4,20120302,1220,골격근이완제,전문의약품,20090220,필름코팅정,-,-,-,-,-,-,-,3038114421,-,-,8806458015304|8806458015311
200901575,행심연질캡슐(은행엽건조엑스),19570006,동화약품(주),진한갈색의내용물이든녹색의타원형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661645880000009,D-WGT,-,타원형,초록,-,-,-,14.23,8.25,8.35,20090806,2190,기타의순환계용약,일반의약품,20090227,연질캡슐제|현탁상,-,-,-,-,-,-,20200723,1108100102,HANGSIMsoftCapsules,-,8806427045103|8806427045110|8806427045127
200901619,알룬정,19870002,(주)휴온스,분홍색의장방형필를코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1n26,HS1,-,타원형,분홍,-,-,-,14.5,8.55,5.5,20120223,3990,따로분류되지않는대사성의약품,일반의약품,20090302,필름코팅정,-,-,-,-,-,-,20220925,8638700270,AlloonTab.(Alginicacid|carboxymethylcellulosesodium),-,8806706045503|8806706045510|8806706045527
200901620,미니메이드정(수출용),19960030,(주)넥스팜코리아,분홍색의장방형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426411393800131,NK,-,타원형,분홍,-,-,-,14.78,8.92,5.39,20120209,3990,따로분류되지않는대사성의약품,일반의약품,20090302,필름코팅정,-,-,-,-,-,-,20221216,3018125427,MinimaidTab.,-,8806573046108|8806625027307|8806625027314
200901818,리버플란연질캡슐,19700012,(주)서흥,황갈색의내용물을함유하는암갈색의장방형연질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426411393800137,리버플란,-,장방형,갈색,-,-,-,25,9,8,20110819,3910,간장질환용제,일반의약품,20090310,연질캡슐제|현탁상,-,-,-,-,-,-,20180121,1308100576,LiverPlanSoftCapsule,-,8806796005302|8806796005319|8806796005326|8806796005333|8806796005340
200902147,에코닉신정(클로닉신리시네이트),19980005,화일약품(주),주황색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426411393800158,ECX,-,원형,주황,-,-,-,9,9,4,20100929,1140,해열.진통.소염제,일반의약품,20090324,필름코팅정,-,-,-,-,-,-,-,1248127624,-,-,8806845003808|8806845003815
200902192,토넥스포르테캡슐,19710009,대우제약(주),엷은홍색의분말이든상·하부적색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706768099900101,TONEX-F마크,-,장방형,빨강,빨강,-,-,21.7,7,7.5,20090728,1190,기타의중추신경용약,일반의약품,20090326,경질캡슐제|산제,dw|cW|dN|MP|NP,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900133,-,r0044,-,-,6038109769,-,-,8806496029509|8806496029516
200902207,헤파라이프연질캡슐350mg(밀크시슬열매건조엑스),19850002,(주)테라젠이텍스,황갈색의유상내용물을함유한암적색(검붉은색)의장방형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N9-UdVMReL,ETXH-L,-,장방형,갈색,-,-,-,19.9,9,9,20100309,3910,간장질환용제,일반의약품,20090326,연질캡슐제|현탁상,-,-,-,-,-,-,20200402,1348545665,HepalifeSoftCap.350mg,-,8806545025803|8806545025810|8806985010209|8806985010216
200902212,비타마인연질캡슐,19840009,(주)알피바이오,황녹색의내용물을함유한암녹색장방형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426411393800167,VITAMINE,-,장방형,초록,-,-,-,24.4,8.5,8.5,20100104,3190,기타의비타민제,일반의약품,20090326,연질캡슐제|현탁상,-,-,-,-,-,-,-,3048511124,-,-,8806616025800|8806616025817
200902301,그날엔정,19760002,경동제약(주),상|하층은백색내지유백색이고중간층은적색내지연적색인원형필름코팅삼중정제이며|상|하층에적색반점이있을수있다.,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706776344700043,NKYUNGDONG,-,원형,하양|빨강,하양,-,-,8.6,8.6,4.8,20090925,1140,해열.진통.소염제,일반의약품,20090330,다층정,-,-,-,-,-,-,20240715,1248135518,Gnal-NTab.,-,8806481026001|8806481026018|8806481026025|8806481026032
200902328,자베스카캡슐100밀리그램(미글루스타트),20160476,(주)한국얀센,백색-미백색의분말을함유하는상|하부백색의경질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O7UMSVD8I4,OGT918100,-,장방형,하양,하양,-,-,14,5,5.3,20091019,3990,따로분류되지않는대사성의약품,전문|희귀,20090331,경질캡슐제|산제,-,-,-,-,-,-,20220124,1208111440,ZavescaCapsule100mg,646902440,8806469024401|8806469024418|8806721000204|8806721000211
200902364,이프렌에스연질캡슐(덱시부프로펜),19560011,삼진제약(주),무색내지연한청록색의투명한내용물이든연청록색의투명한장방형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1kjs,SJDX,-,장방형,청록|투명,-,-,-,20,8.3,8.3,20101108,1140,해열.진통.소염제,일반의약품,20090401,연질캡슐제|액상,-,-,-,-,-,-,20260102,1248531621,IprenSSoftCap.,-,8806478034101|8806478034118|8806478034125
200902577,제이에스콜드정,20100618,제이에스제약(주),연분홍색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426416757400017,CORE,-,장방형,분홍,-,-,-,23,8.5,5,20090714,1140,해열.진통.소염제,일반의약품,20090409,필름코팅정,-,-,-,-,-,-,-,4098617454,-,-,8806719008502|8806719008519|8806998001904
200902740,코크린정,19890010,한솔신약(주),흰색의장방형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Oqy0vxcEB4,T36,MO,장방형,하양,-,-,-,16,9,3,20120402,1140,해열.진통.소염제,일반의약품,20090417,필름코팅정,-,-,-,-,-,-,-,3038114421,Co-cleanTablet,-,8806458026102|8806458026119
200902743,오메콜캡슐,19590004,청계제약(주),백색-미황색의가루가든상부청색|하부흰색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426416757400026,SCPOM,-,장방형,파랑,하양,-,-,19.14,6.7,6.7,20100107,1140,해열.진통.소염제,일반의약품,20090417,경질캡슐제|산제,-,-,-,-,-,-,-,1058193671,-,-,8806518049904|8806518049911
200902749,리드비타큐정,19620003,(주)한풍제약,주황색의타원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426416757400029,GHT,-,타원형,빨강,-,-,-,18.2,10.8,8.3,20100426,3160,혼합비타민제(비타민AD혼합제제를제외),일반의약품,20090417,필름코팅정,-,-,-,-,-,-,-,4028532516,-,-,8806581046503|8806581046510
200902791,비타엔큐연질캡슐,19570006,동화약품(주),황갈색의내용물을함유하는암갈색의장방형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661645880000015,D-WVQ,-,장방형,갈색,-,-,-,24.8,8.3,8.3,20090921,3190,기타의비타민제,일반의약품,20090420,연질캡슐제|현탁상,-,-,-,-,-,-,-,1108100102,-,-,8806427045004|8806427045011
200902801,카페그린정,19590004,청계제약(주),연한청색의타원형장용필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426416757400047,SCP,DL,타원형,파랑,-,-,-,11.28,6.5,4.62,20090724,1140,해열.진통.소염제,일반의약품,20090421,필름코팅정,-,-,-,-,-,-,-,1058193671,-,-,8806518050009|8806518050016|8806518050023|8806518050030
200902805,트리답티브정,20160587,한국엠에스디(주),흰색또는엷은흰색으로한면에‘552’가새겨진양면이볼록한장방형의서방성이층정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147817442818700152,552,-,장방형,하양,-,-,-,19.99,9.02,8.35,20090807,2180,동맥경화용제,전문의약품,20090421,다층정,-,-,-,-,-,-,-,1338124859,TREDAPTIVETAB,-,8806555008704|8806555008711
200902876,코프노캡슐,20020020,(주)휴온스생명과학,미황색분말이충진된상하부황색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426416757400053,BTOCN,-,장방형,노랑,노랑,-,-,20,7,6,20100211,2220,진해거담제,일반의약품,20090421,경질캡슐제|산제,-,-,-,-,-,-,-,8488100323,-,-,8806891021801|8806891021818
200902884,이젠이캡슐,19680004,경진제약(주),엷은주황색가루가든상|하부연청색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pvn3im1jr9,이젠이이젠이,-,장방형,파랑,파랑,-,-,22,7,7,20100524,2310,치과구강용약,일반의약품,20090421,경질캡슐제|산제,-,-,-,-,-,-,20160904,5768601892,-,-,8806604015608|8806604015615|8806604015622|8806604015639
200701086,스프라이셀정50밀리그램(다사티닙),20162212,(유)한국비엠에스제약,흰색내지회백색의양면이볼록하고타원형이며|한쪽면에는'BMS'다른쪽면에는‘528’이각인되어있는필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426395116500035,BMS,528,타원형,하양,-,-,-,11,5.9,3,20101005,4210,항악성종양제,전문의약품,20070125,필름코팅정,-,-,-,-,-,-,20230629,1238100239,SPRYCELTAB.50MG,658700220,8806587002206|8806587002213|8806587002220
200403661,에너지톤연질캡슐,19840009,(주)알피바이오,황색의내용물이든암갈색의장방형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426395116500043,RPENT,-,장방형,갈색,-,-,-,21.8,7.4,7.4,20090710,3190,기타의비타민제,일반의약품,20040729,연질캡슐제|현탁상,-,-,-,-,-,-,-,3048511124,-,-,8806616010202|8806616010219|8806616010226
200704968,토핀정25밀리그램(토피라메이트),19940044,대한뉴팜(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426395116500049,마크분할선N,25,원형,하양,-,-,-,6,6,2,20100914,1130,항전간제,전문의약품,20070430,필름코팅정,D,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900148,-,r0049,-,20231113,2298110729,TopinTab.25mg,-,8806448026105|8806448026112|8806448026129|8806699051901|8806699051918|8806699051925|8806699051932
200202184,디스톤골드연질캡슐,19570027,한미약품(주),황갈색의내용물이든적갈색의장방형의연질캅셀제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661648918900100,FT-CRE,-,장방형,갈색,-,-,-,25,8.9,8.9,20090310,3160,혼합비타민제(비타민AD혼합제제를제외),일반의약품,20020425,연질캡슐제|현탁상,-,-,-,-,-,-,-,1248700613,-,-,8806435025302|8806435025319|8806435025326|8806435025333|8806435025340
200308619,리리스정,19720014,고려제약(주),담황색의장방형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OgTUuGDjro,마크,분할선,장방형,노랑,-,-,-,18,8,5,20080609,1140,해열.진통.소염제,일반의약품,20030429,필름코팅정,해|태양,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938657883200066,-,r0350,-,-,1268104796,ReleaseTab.,-,8806428004703|8806428004710
200202185,콘로친300연질캡슐,19570027,한미약품(주),황갈색의내용물이든적갈색의장방형연질캅셀제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154661648918900094,FT-C300,-,장방형,갈색,-,-,-,25.1,9,9,20080704,3160,혼합비타민제(비타민AD혼합제제를제외),일반의약품,20020425,연질캡슐제|현탁상,-,-,-,-,-,-,-,1248700613,-,-,8806435025401|8806435025418|8806435025425
200709387,케티맥스정100밀리그램(푸마르산쿠에티아핀),20161575,한국산도스(주),"한면에“SZ""와다른한면에”231“이새겨진노란색의양면이볼록한원형필름코팅정제",https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426395116500074,SZ,231,원형,노랑,-,-,-,9,9,4,20080522,1170,정신신경용제,전문의약품,20070809,필름코팅정,-,-,-,-,-,-,-,1208648812,-,-,8806681003901
200302360,헤모윈연질캡슐,19840009,(주)알피바이오,갈색의내용물을함유한암갈색의장방형연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148725972805200140,RPHPI,-,장방형,갈색,-,-,-,24,8,8,20080728,3220,무기질제제,일반의약품,20030613,연질캡슐제|현탁상,-,-,-,-,-,-,-,3048511124,-,-,8806616017409|8806616017416
200102789,잔타놀정,19640007,조아제약(주),흰색의장방형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Pc8NyfFH38,CAZT,-,장방형,하양,-,-,-,13.6,7.7,5.1,20080324,2340,제산제,일반의약품,20011020,필름코팅정,-,-,-,-,-,-,-,6088124071,ZantanolTab.,-,8806446009407|8806446009414
200402892,푸로콜에스캡슐,19630008,알파제약(주),백색또는황색의분말또는과립이들어있는상|하부적갈색의경질캡슐제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426395116500107,ALPHA,-,장방형,갈색,갈색,-,-,20.9,6.8,6.6,20080519,1140,해열.진통.소염제,일반의약품,20040517,경질캡슐제|산제,-,-,-,-,-,-,-,1398108124,-,-,8806542006409|8806542006416|8806542006423|8806542006430|8806542006447
200703733,판토스탁정20밀리그램(판토프라졸나트륨세스키히드레이트),19570014,환인제약(주),황색의장용성제피를한타원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151257494610100052,PTT,-,타원형,노랑,-,-,-,9.1,4.7,3.25,20100601,2320,소화성궤양용제,전문의약품,20070402,장용성필름코팅정,-,-,-,-,-,-,20230724,2158136171,PantostacTab.20mg,657202190,8806431007708|8806572021908|8806572021915
200101951,한신타미놀캅셀(아세트아미노펜),19610004,(주)한국신약,백색의가루가충진된상·하부흰색의캅셀제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426395116500118,TAMINOL,-,장방형,하양,하양,-,-,21.3,7.5,7.5,20071220,1140,해열.진통.소염제,일반의약품,20010712,경질캡슐제|산제,-,-,-,-,-,-,-,3148101187,-,-,8806550050906|8806550050913|8806550050920
